,gene,lr,p,ddf,p_corrected
128,ACAP1,0.9247999734377572,0.3362178041982184,1.0,0.720842553601814
129,ACAP2,0.40473255462029556,0.5246552339150077,1.0,0.8377120219814624
130,ACAP3,0.0033594135647945222,0.9537801332359098,1.0,0.9883622105753603
131,ACAT1,0.11817855297817914,0.7310184536675124,1.0,0.9221871837242098
132,ACAT2,3.5324862938118713,0.060177485817279226,1.0,0.38876202014818123
133,ACBD3,1.8419701707027798,0.17472020665338275,1.0,0.5778023288238311
134,ACBD4,0.9817338440957428,0.321771122556657,1.0,0.7109143748409947
135,ACBD5,0.0801910010256961,0.777038738879448,1.0,0.9364032497174275
136,ACBD6,0.2999271158578267,0.5839281161833071,1.0,0.8647661423661293
137,ACBD7,0.5762860277486652,0.44777177273487956,1.0,0.793779907533586
138,ACCS,0.17628451618566032,0.6745859061985582,1.0,0.9036944326303601
139,ACCSL,1.2810202904879588,0.2577094157179567,1.0,0.6598280207106402
140,ACD,4.059639395653221,0.04391987739181877,1.0,0.3478085777602675
141,ACE,3.6621783746536494,0.055660814478671466,1.0,0.3791470009671498
142,ACE2,1.3139181793599164,0.2516864711620813,1.0,0.6551442681553805
143,ACER1,0.7276566294544864,0.39364382223877037,1.0,0.7587130327843732
144,ACER2,0.2920715561660927,0.5888960764797376,1.0,0.866964138828036
145,ACER3,1.7587654662215755,0.184778574879166,1.0,0.5884897510237516
146,ACHE,0.004548441431779793,0.9462297274823185,1.0,0.9866360159241285
147,ACIN1,0.019426657140684256,0.8891502365054746,1.0,0.9707361987371631
148,ACKR1,2.329538192605696,0.12693953128168803,1.0,0.5186494728439697
149,ACKR2,0.032285203361425374,0.8574031380575208,1.0,0.9614273052196969
150,ACKR3,4.606243344280529,0.03185574544752636,1.0,0.30683129387312025
151,ACKR4,1.9208153994868553,0.1657667990722258,1.0,0.5652511375600883
152,ACLY,2.8935742996955014,0.08893342220380156,1.0,0.45176960908434277
153,ACMSD,0.9009210607243858,0.34253486094096985,1.0,0.726210477470275
154,ACO1,4.788003690637652,0.028658623440554677,1.0,0.2926526101159551
155,ACO2,0.09092200821760343,0.7630082692455963,1.0,0.9312194445499467
156,ACOD1,5.147719041781329,0.02327693012248861,1.0,0.2658437628024891
157,ACOT1,0.04147085472175149,0.8386317526090723,1.0,0.9552527716393628
158,ACOT11,0.1173539699423145,0.7319222324041036,1.0,0.92253890445424
159,ACOT12,0.3259783979635813,0.5680368041657808,1.0,0.8567646975838606
160,ACOT13,2.1009230041804585,0.1472102498394954,1.0,0.5435765629453181
161,ACOT2,1.6960763832548764,0.1928019010339496,1.0,0.5980058887359586
162,ACOT4,0.38535891401443223,0.5347490983860477,1.0,0.843045183876738
163,ACOT6,2.082499379979936,0.148996034197593,1.0,0.5465826328742083
164,ACOT7,2.9204224386539863,0.0874649631357675,1.0,0.44930804541333114
165,ACOT8,1.276653576545641,0.2585221745378353,1.0,0.6598280207106402
166,ACOT9,0.6031124287030707,0.43739295159148606,1.0,0.7882190091919828
167,ACOX1,3.822499604255654,0.05056874549777497,1.0,0.3666900402773257
168,ACOX2,1.5916273334883044,0.2070937872771296,1.0,0.6139048520981488
169,ACOX3,0.6223476382756417,0.43017622451042836,1.0,0.7835038702488193
170,ACOXL,0.29381193018525664,0.5877880474943535,1.0,0.866167890606854
171,ACP1,0.00018924013147625374,0.989024280877638,1.0,0.9965767662832767
172,ACP2,0.583764094662456,0.44484068665493093,1.0,0.7921989032611892
173,ACP3,0.11729600508533622,0.7319858977030034,1.0,0.92253890445424
174,ACP4,0.1893680155922084,0.6634431338920777,1.0,0.8997026841773951
175,ACP5,2.209461232097965,0.13716656769781096,1.0,0.5325428097497031
176,ACP6,0.002884494180307229,0.9571682174983321,1.0,0.9894570928792807
177,ACP7,0.1182474348404412,0.7309431159051222,1.0,0.9221574622278265
178,ACR,6.55049007718867,0.010485527358038158,1.0,0.1900613658651544
179,ACRBP,0.09214720908448726,0.7614649676837167,1.0,0.9306039301754612
180,ACRV1,4.8976113054091,0.026893871579039632,1.0,0.2840790618626953
181,ACSBG1,0.0325308956612389,0.8568674170916364,1.0,0.9613652626378789
182,ACSBG2,0.20125309863055918,0.6537112765105074,1.0,0.8945522731196418
183,ACSF2,1.8043568054069965,0.17918666951512696,1.0,0.5834649048577453
184,ACSF3,0.20869702506979593,0.6477905847082877,1.0,0.8924847461634257
185,ACSL1,1.2671963084994786,0.2602933101741604,1.0,0.6602708188883684
186,ACSL3,1.1936062453978593,0.27460333896372197,1.0,0.6748364046141937
187,ACSL4,0.9464277210558976,0.33063026008301943,1.0,0.7170309498653484
188,ACSL5,0.021617488855326883,0.8831092323335417,1.0,0.9692529679021742
189,ACSL6,0.015530736553046154,0.9008225131587528,1.0,0.9738767887570403
190,ACSM1,6.264287867191115,0.012319567732979445,1.0,0.20297086153965208
191,ACSM2A,5.501035335513279,0.019005218110764794,1.0,0.24729191706568027
192,ACSM2B,9.577518334030856,0.00196974477322002,1.0,0.09075512907141811
193,ACSM3,0.27988413777438836,0.5967771669786095,1.0,0.8715355705606078
194,ACSM4,0.4789888904772397,0.48888066496459404,1.0,0.8160524872710979
195,ACSM5,0.7817087917605932,0.37661903952431586,1.0,0.7501189862584279
196,ACSM6,0.5897674140683193,0.44250907234721815,1.0,0.7909563827481334
197,ACSS1,0.13049945637271776,0.7179147465545943,1.0,0.9172868667865216
198,ACSS2,0.03236118217500916,0.8572372456033966,1.0,0.9614228806169077
199,ACSS3,5.1836698612835335,0.022800118345595456,1.0,0.2648859150261285
200,ACTA1,0.5129389848016217,0.47386935232852756,1.0,0.8072315755991973
201,ACTA2,3.1713052476548,0.07494253207166288,1.0,0.4227831790295584
202,ACTB,3.428581277837111,0.06407712428588369,1.0,0.39832934852760504
203,ACTBL2,2.3640404073291847,0.12416023992711474,1.0,0.5137764575050914
204,ACTC1,0.2960642419011492,0.5863603732942939,1.0,0.8656397752297227
