,gene,lr,p,ddf,p_corrected
278,ADAMTS20,0.022510543588623477,0.8807368903949784,1.0,0.9697165398792575
279,ADAMTS3,1.8585176585672798,0.17279598123631645,1.0,0.5470132289048695
280,ADAMTS4,0.6192716907405611,0.4313180590158222,1.0,0.7703876804660974
281,ADAMTS5,0.10009623038399695,0.7517141843826745,1.0,0.9274295870262232
282,ADAMTS6,0.3918117603345763,0.5313485978301622,1.0,0.8312226737427656
283,ADAMTS7,2.627979578221243,0.10499524373607375,1.0,0.4512464505162822
284,ADAMTS8,1.8024346834442895,0.1794184319938788,1.0,0.5540572453546222
285,ADAMTS9,5.649746860364303,0.017457892139256605,1.0,0.21609546568909266
286,ADAMTSL1,0.3016849579423706,0.5828280266845538,1.0,0.8557245380839734
287,ADAMTSL2,0.6755870129188679,0.41111047494481057,1.0,0.7581542007640949
288,ADAMTSL3,0.0067374716161339165,0.9345814249126521,1.0,0.9853655235635248
289,ADAMTSL4,0.9381580281183233,0.3327520003067731,1.0,0.7042006201857339
290,ADAMTSL5,0.0032789824533665524,0.9543361716395015,1.0,0.988423371780445
291,ADAP1,1.6517074768830753,0.19872669361319356,1.0,0.5758667695219057
292,ADAP2,0.09750152553328917,0.7548487555021084,1.0,0.9282507999373438
293,ADAR,2.751438876518705,0.09716695034213815,1.0,0.43766904036253934
294,ADARB1,0.003693629651252195,0.9515382104339368,1.0,0.9874895604070295
295,ADARB2,0.38808565248041305,0.5333073842475831,1.0,0.8317895186486954
296,ADAT1,0.3687692612236333,0.5436758916334139,1.0,0.8369481118697464
297,ADAT2,8.305429269804563,0.003952673890113324,1.0,0.1074042212619689
298,ADAT3,0.7267219843888597,0.39394778888155024,1.0,0.7460570762817416
299,ADCK1,1.8800594913825535,0.17032738630851119,1.0,0.5449748376639125
300,ADCK2,2.598259592410159,0.10698113800548652,1.0,0.45469103447168685
301,ADCK5,0.006757080586567099,0.9344865097537289,1.0,0.9853655235635248
302,ADCY1,0.3069476168609526,0.5795593177029329,1.0,0.8540732914252287
303,ADCY10,0.12263430076177428,0.7261947560253397,1.0,0.9161646045449912
304,ADCY2,0.3198458875870074,0.5717002755820798,1.0,0.8497152666804004
305,ADCY3,3.5486578561576607,0.05959363485215209,1.0,0.3608849495806966
306,ADCY4,7.561717013394173,0.005962116184988124,1.0,0.13240061004319012
307,ADCY5,1.562236567536047,0.21133804405045747,1.0,0.5904486893663943
308,ADCY6,4.682342025566186,0.030474174517307218,1.0,0.27180921257265095
309,ADCY7,0.4484797899651767,0.5030577632929982,1.0,0.8158312478827444
310,ADCY8,0.9541006656174886,0.3286776999952586,1.0,0.702120837023347
311,ADCY9,0.508176150868394,0.47592945404737486,1.0,0.8008082401739981
312,ADCYAP1,0.013695429629478895,0.9068382821029558,1.0,0.9764685492293617
313,ADCYAP1R1,2.5279766688195195,0.11184354751753037,1.0,0.4619436302320928
314,ADD1,1.9223693724991335,0.16559569732291973,1.0,0.5386775103783015
315,ADD2,0.01664200427785545,0.8973545688054874,1.0,0.9734240696300456
316,ADD3,0.9152694910874288,0.3387201227324381,1.0,0.7085897209665255
317,ADGRA1,0.8615916126573211,0.3532936731168089,1.0,0.7200845835544702
318,ADGRA2,0.04833256505457939,0.8259905593272995,1.0,0.9551266629921668
319,ADGRA3,0.004834512113575329,0.9445672317929529,1.0,0.9869332382231442
320,ADGRB1,3.653352323710351,0.055956476502554274,1.0,0.35227460109950215
321,ADGRB2,0.02002085382741825,0.8874788572424862,1.0,0.9709086276334771
322,ADGRB3,0.018424781167823312,0.8920284744293194,1.0,0.9720091351987663
323,ADGRD1,0.025913938625535593,0.8721106739325065,1.0,0.9673318978008294
324,ADGRE1,2.3323176904266347,0.12671308901546227,1.0,0.487000456487998
325,ADGRE2,2.2344316484770843,0.13496624392127038,1.0,0.4996426283734584
326,ADGRE3,2.954028405285271,0.08566378035434377,1.0,0.41334920837465794
327,ADGRE5,1.3247682640583207,0.24973808598686387,1.0,0.6311672075246268
328,ADGRF1,0.23820336004041565,0.625506764749505,1.0,0.8759264627303973
329,ADGRF3,0.8010270588160893,0.3707864731345256,1.0,0.731307540036091
330,ADGRF4,0.012055528526843773,0.9125698382598629,1.0,0.9778394232975813
331,ADGRF5,0.3522321236348489,0.5528522906485946,1.0,0.8425787578201077
332,ADGRG1,0.7398159574074725,0.38971983989355674,1.0,0.7436158504932768
333,ADGRG2,0.004037583160425129,0.9493349319465597,1.0,0.9874895604070295
334,ADGRG3,1.4790944218834738,0.22391626215934463,1.0,0.6039306323771744
335,ADGRG4,0.5804111782385917,0.44615119731557273,1.0,0.7810057818154463
336,ADGRG5,5.002726669918502,0.02530741928970812,1.0,0.2545031832578778
337,ADGRG6,0.024193443258582192,0.8763937174716013,1.0,0.9688747429031173
338,ADGRG7,4.811230305840127,0.02827485179354092,1.0,0.2643141651672491
339,ADGRL1,0.0006514686829177663,0.97963709756919,1.0,0.9943796767569215
340,ADGRL2,0.8458172939647284,0.35773830434330234,1.0,0.7230460507048637
341,ADGRL3,0.006507991089392817,0.9357027088368329,1.0,0.9857848824336016
342,ADGRL4,6.7645587525823885,0.009298591255732874,1.0,0.1615386297283501
343,ADGRV1,1.8195443785584757,0.17736752018873442,1.0,0.5516362363145981
344,ADH1A,3.5848011100288204,0.058310396358159294,1.0,0.358366287604636
345,ADH1B,5.648323893159386,0.01747206460372226,1.0,0.21609546568909266
346,ADH4,0.22339344630972846,0.6364663584696475,1.0,0.8800908146278129
347,ADH5,5.537742162412542,0.018610578854927486,1.0,0.22140302407709672
348,ADH6,3.4110018032806693,0.06476311844144017,1.0,0.37148398407791317
349,ADH7,0.2394244090569373,0.6246221462456095,1.0,0.8755977718756767
350,ADHFE1,11.687512043471997,0.0006292097797160051,1.0,0.04296572956420643
351,ADI1,3.2131156922991977,0.07305025560472822,1.0,0.3909330085096784
352,ADIG,1.2434774597159048,0.26480191354918764,1.0,0.6454568924557029
353,ADIPOQ,2.210013417599839,0.13711747844972763,1.0,0.5022316693945924
354,ADIPOR1,0.03388044723601524,0.8539613487418262,1.0,0.962738269463158
355,ADIPOR2,0.5102604399930897,0.475026135338243,1.0,0.8004175167688399
356,ADIRF,0.03891650523132739,0.843614167441021,1.0,0.9596811651842478
